Source,Target,Symbol,Compare Length,Score,Relationship
5217,3087,LNDC,2427,0.12742801225921327,5.2504331379980745e-05
5217,3088,LNG,2427,0.20448673606030146,8.425493863218025e-05
5217,3089,LNN,2427,0.11939566074070329,4.919475102624775e-05
5217,3090,LNT,1837,0.012696671101617218,6.911633697124234e-06
5217,3091,LNTH,1171,0.07125881309406089,6.085295738177702e-05
5217,3092,LOAC,337,-6.15918237403293e-05,-1.8276505560928575e-07
5217,3093,LOACU,370,-0.000231130664613435,-6.246774719282027e-07
5217,3094,LOAN,2427,0.05557492498130103,2.2898609386609408e-05
5217,3095,LOB,1152,0.03852245237527357,3.3439628797980525e-05
5217,3096,LOCO,1402,0.05261630859927047,3.7529464050834854e-05
5217,3097,LODE,2412,0.043676636817782624,1.8108058382165266e-05
5217,3098,LOGC,334,0.0029553215444722016,8.848268097222161e-06
5217,3099,LOGI,2427,0.07363283143492966,3.033903231764716e-05
5217,3100,LOGM,2427,0.178367542307113,7.349301289951091e-05
5217,3101,LOMA,577,0.01698890581827136,2.9443510950210326e-05
5217,3102,LONE,2427,0.048844155816813804,2.0125321720978083e-05
5217,3103,LOOP,564,0.00245590110423682,4.354434581980177e-06
5217,3104,LOPE,2427,0.09420290675687268,3.8814547489440744e-05
5217,3105,LORL,2427,0.10066760221008642,4.1478204454094115e-05
5217,3106,LOV,574,0.022491752443838275,3.9184237707035326e-05
5217,3107,LOVE,414,0.01825331507933522,4.4090133041872515e-05
5217,3108,LOW,2427,0.08414271440563328,3.466943321204503e-05
5217,3109,LPCN,1592,0.03045765317335051,1.9131691691803084e-05
5217,3110,LPG,1456,0.07573482037651677,5.201567333551976e-05
5217,3111,LPI,2056,0.16080166920600325,7.821092860214166e-05
5217,3112,LPL,2427,0.08639201193177175,3.5596214228171304e-05
5217,3113,LPLA,2327,0.11542326099893373,4.960174516499086e-05
5217,3114,LPSN,2427,0.17963441946631517,7.401500596057485e-05
5217,3115,LPTH,2427,0.028973467885902358,1.1937976055171965e-05
5217,3116,LPTX,772,0.054584301494867433,7.070505374982829e-05
5217,3117,LPX,2427,0.16854747014075833,6.94468356575024e-05
5217,3118,LQDA,394,0.024197399234462603,6.141471886919443e-05
5217,3119,LQDT,2427,0.14361433181702926,5.917360190236063e-05
5217,3120,LRCX,2427,0.15263574404546093,6.289070624040417e-05
5217,3121,LRN,2427,0.14910601095646375,6.143634567633447e-05
5217,3122,LSBK,2427,-0.0013902182758180899,-5.72813463460276e-07
5217,3123,LSCC,2427,0.17978950581043093,7.407890639078325e-05
5217,3124,LSI,2427,0.052356471476372186,2.1572505758703e-05
5217,3125,LSTR,2427,0.09119750770417524,3.7576228967521735e-05
5217,3126,LSXMA,967,0.02260390206283911,2.337528651793083e-05
5217,3127,LSXMB,964,-0.005035074790870508,-5.223106629533722e-06
5217,3128,LSXMK,967,0.020844325169805597,2.155566201634498e-05
5217,3129,LTBR,2427,0.11424222153480687,4.7071372696665376e-05
5217,3130,LTC,2427,0.059144484249902145,2.4369379583808053e-05
5217,3131,LTHM,340,0.03814567851282702,0.00011219317209655005
5217,3132,LTM,2427,0.08940644651558774,3.683825567185321e-05
5217,3133,LTRPA,1379,0.11934352872650479,8.654353062110572e-05
5217,3134,LTRPB,326,-0.000490072300793453,-1.5032892662375859e-06
5217,3135,LTRX,2427,0.10138220237162492,4.1772642097908906e-05
5217,3136,LUB,2427,0.09307618444315872,3.8350302613580025e-05
5217,3137,LULU,2427,0.1659201570954116,6.836430041014076e-05
5217,3139,LUNA,2427,0.021331437763283417,8.789220339218549e-06
5217,3140,LUV,2427,0.11925945572688626,4.9138630295379585e-05
5217,3142,LVS,2427,0.16061229536660276,6.617729516547291e-05
5217,3143,LW,822,0.0095304136651585,1.1594177208222019e-05
5217,3144,LWAY,2427,0.09249465688630581,3.8110695049981795e-05
5217,3145,LX,542,0.02149964055870035,3.966723350313718e-05
5217,3146,LXFR,1855,0.044252588578354894,2.385584289938269e-05
5217,3147,LXP,2427,0.09379367912927573,3.864593289216141e-05
5217,3148,LXRX,2427,0.2558753261486631,0.00010542864695041743
5217,3149,LXU,2427,0.21368474375914318,8.804480583401037e-05
5217,3150,LYB,2427,0.15555042079622244,6.409164433301295e-05
5217,3152,LYG,2427,0.08245245297037447,3.3972992571229695e-05
5217,3153,LYL,585,0.011160333718023161,1.9077493535082326e-05
5217,3154,LYTS,2427,0.14967280533564092,6.166988270936998e-05
5217,3155,LYV,2427,0.13123159318096303,5.4071525826519585e-05
5217,3156,LZB,2427,0.14598746138290658,6.015140559658285e-05
5217,3157,M,2427,0.1054356509346467,4.344278983710206e-05
5217,3158,MA,2427,0.10851919474331552,4.4713306445535855e-05
5217,3159,MAA,2427,0.05031020846085287,2.0729381318851617e-05
5217,3160,MAC,2427,0.0877062983279033,3.6137741379440996e-05
5217,3161,MACK,1985,0.14863656764379302,7.487988294397633e-05
5217,3162,MAG,2427,0.06333461824828827,2.6095846002590966e-05
5217,3163,MAGS,2427,0.06066461703657148,2.499572189393139e-05
5217,3164,MAIN,2427,0.06899657779568454,2.842875063687043e-05
5217,3165,MAN,2427,0.11905005495304465,4.905235061930146e-05
5217,3166,MANH,2427,0.1459615652788457,6.0140735590789334e-05
5217,3167,MANT,2427,0.10394540508884036,4.28287618825053e-05
5217,3168,MANU,1892,0.02677719088025962,1.4152849302462802e-05
5217,3169,MAR,2427,0.10620873347483249,4.376132405225896e-05
5217,3170,MARA,1960,0.062420266914057686,3.184707495615188e-05
5217,3171,MARK,2427,0.07595302053879788,3.129502288372389e-05
5217,3172,MARPS,2427,0.023710970775874435,9.769662454006771e-06
5217,3173,MAS,2427,0.14294207650479193,5.8896611662460624e-05
5217,3174,MASI,2427,0.13516579345900404,5.569253953811456e-05
5217,3175,MAT,2427,0.07876394466465401,3.2453211645922544e-05
5217,3176,MATW,2427,0.10162138855317959,4.187119429467639e-05
5217,3177,MATX,2427,0.1149359791198527,4.735722254629283e-05
5217,3178,MAV,2427,0.008044465278096961,3.3145716020177014e-06
5217,3179,MAXR,2427,0.0277290733069475,1.1425246521197981e-05
5217,3180,MAYS,2427,-0.01532220410218062,-6.313227895418467e-06
5217,3181,MBCN,2427,0.018885973085265382,7.781612313665175e-06
5217,3182,MBI,2427,0.1503139909514171,6.193407126139972e-05
5217,3183,MBII,1648,0.05485782170459195,3.3287513170262105e-05
5217,3184,MBIN,580,0.02076819901273509,3.580723967712946e-05
5217,3187,MBIO,627,0.046604770998474036,7.432977830697613e-05
5217,3189,MBOT,2427,0.1505708140200368,6.203989040792616e-05
5217,3190,MBRX,935,0.025409896194771877,2.717635956660094e-05
5217,3191,MBT,2427,0.11277154051903365,4.646540606470278e-05
5217,3192,MBUU,1523,0.06265626131227904,4.114002712559359e-05
5217,3193,MBWM,2427,0.04063135879168508,1.6741392167979017e-05
5217,3194,MC,1471,0.05876144664129578,3.994659866845396e-05
5217,3195,MCA,2427,0.004398677073709841,1.812392696213367e-06
5217,3196,MCB,572,0.010989463327003597,1.9212348473782513e-05
5217,3197,MCBC,2427,0.06229631444470095,2.5668032321673237e-05
5217,3198,MCBS,776,-0.00103519102117486,-1.3340090479057475e-06
5217,3199,MCC,2284,0.0643737136688851,2.8184638208793827e-05
5217,3200,MCD,2427,0.03383272126716909,1.3940140612760234e-05
5217,3201,MCEP,2056,0.09150225201264761,4.450498638747452e-05
5217,3202,MCF,2427,0.14689416834436478,6.0524997257669875e-05
5217,3203,MCFT,1156,0.030629140674997744,2.6495796431658948e-05
5217,3204,MCHP,2427,0.12875804399473917,5.305234610413645e-05
5217,3205,MCHX,2427,0.1092510295376002,4.501484529773391e-05
5217,3206,MCI,2427,0.01393924340809566,5.7434047828989126e-06
5217,3207,MCK,2427,0.07478979797842436,3.081573876325684e-05
5217,3209,MCN,2427,0.046957919250544385,1.9348133189346676e-05
5217,3210,MCO,2427,0.1169809577797341,4.8199817791402593e-05
5217,3211,MCR,2427,0.014939787085187381,6.155660109265505e-06
5217,3212,MCRB,1170,0.09948363570147892,8.502874846280249e-05
5217,3213,MCRI,2427,0.1372568409263424,5.655411657451274e-05
5217,3214,MCS,2427,0.09997629173107486,4.119336288878239e-05
5217,3215,MCV,1740,0.0019494342499221048,1.1203645114494855e-06
5217,3216,MCX,1044,0.002851531124280854,2.731351651610013e-06
5217,3217,MCY,2427,0.031124814070572913,1.2824398051327942e-05
5217,3218,MD,2427,0.07118146623544386,2.93289930924779e-05
5217,3219,MDB,586,0.061113366115408345,0.00010428902067475827
5217,3220,MDC,2427,0.13850510973956615,5.706844241432474e-05
5217,3221,MDCA,2427,0.13178577465536856,5.429986594782388e-05
5217,3222,MDGL,2427,0.22577860056735652,9.302785355062073e-05
5217,3223,MDGS,1143,0.017236708091220916,1.5080234550499489e-05
5217,3225,MDJH,281,-0.021082992225829975,-7.502844208480418e-05
5217,3227,MDLQ,758,0.013827854756833522,1.8242552449648445e-05
5217,3228,MDLX,880,0.012008946995615433,1.364653067683572e-05
5217,3229,MDLY,1360,0.02777470198774702,2.0422574990990454e-05
5217,3230,MDLZ,2427,0.052270709445673746,2.1537169116470435e-05
5217,3231,MDP,2427,0.10754885238546326,4.43134950084315e-05
5217,3232,MDRR,307,0.0013515862767057192,4.4025611619078804e-06
5217,3234,MDRX,2427,0.1404388384378384,5.786519919152797e-05
5217,3235,MDT,2427,0.053539163340396025,2.205981184194315e-05
5217,3236,MDU,2427,0.06095466902224411,2.511523239482658e-05
5217,3237,MDWD,1490,0.06084614659822196,4.083633999880668e-05
5217,3239,MED,2427,0.11600323904785365,4.779696705721205e-05
5217,3240,MEDP,886,0.033934408673012714,3.8300686989856335e-05
5217,3242,MEET,2427,0.24027631936516025,9.900136768238989e-05
5217,3243,MEI,2427,0.21446244327384262,8.836524238724459e-05
5217,3244,MEIP,2427,0.10920082592623659,4.499415983775714e-05
5217,3245,MELI,2427,0.22226817556079584,9.158144852113549e-05
5217,3246,MEN,2427,0.009457246626514723,3.896681757937669e-06
5217,3247,MEOH,2427,0.15231620259178227,6.275904515524609e-05
5217,3248,MERC,2427,0.13832635007938635,5.699478783658275e-05
5217,3249,MESA,383,0.009450494620298603,2.4674920679630815e-05
5217,3250,MESO,2427,0.03498142830971115,1.4413443885336278e-05
5217,3251,MET,2427,0.10621026200635955,4.3761953855113123e-05
5217,3252,METC,765,0.018529050606404748,2.4220981184842808e-05
5217,3254,MFA,2427,0.03473954288845341,1.431377951728612e-05
5217,3255,MFAC,354,-0.00037770692282447537,-1.0669687085437156e-06
5217,3256,MFC,2427,0.11328150015663427,4.667552540446406e-05
5217,3257,MFD,2427,0.03572341005034212,1.471916359717434e-05
5217,3258,MFG,2427,0.04597205261329779,1.8941925262998676e-05
5217,3259,MFGP,630,0.02255546381550146,3.580232351666898e-05
5217,3260,MFH,1226,-0.029077577505173532,-2.3717436790516747e-05
5217,3261,MFIN,2427,0.09792592712961104,4.034854846708325e-05
5217,3262,MFINL,962,-0.002751183621619252,-2.859858234531447e-06
5217,3263,MFL,2427,0.010902770231306038,4.492282748786995e-06
5217,3264,MFM,2427,0.004876637590616089,2.009327396215941e-06
5217,3265,MFNC,2427,0.011657133604154771,4.8031040808219085e-06
5217,3266,MFO,1973,0.004271602186934843,2.1650289847617042e-06
5217,3267,MFSF,2427,0.028942219145252895,1.192510059548945e-05
5217,3268,MFT,2427,0.006492321118235826,2.6750396037230434e-06
5217,3269,MFV,2427,0.03348293037100659,1.3796015810056279e-05
5217,3270,MG,2427,0.08005430245071368,3.298487946053304e-05
5217,3271,MGA,2427,0.1399604419492573,5.766808485754318e-05
5217,3272,MGEE,2427,0.03701742790925835,1.5252339476414646e-05
5217,3273,MGEN,1428,-0.011235695741233098,-7.868134272572197e-06
5217,3274,MGF,2427,0.0006011422745103575,2.47689441495821e-07
5217,3275,MGI,2427,0.16347598995356522,6.735722701012164e-05
5217,3276,MGIC,2427,0.11570141286276985,4.76726052174577e-05
5217,3277,MGLN,2427,0.0814218635446989,3.354835745558257e-05
5217,3278,MGM,2427,0.19464573759024129,8.020013909775084e-05
5217,3279,MGNX,1600,0.10499857554640132,6.562410971650083e-05
5217,3280,MGPI,2427,0.11774416597522033,4.851428346733429e-05
5217,3282,MGRC,2427,0.12703752465346888,5.2343438258536826e-05
5217,3283,MGTA,418,0.016540505353782806,3.957058697077226e-05
5217,3284,MGTX,427,0.018494051679378308,4.331159643882508e-05
5217,3285,MGU,2427,0.06007511792798208,2.4752829801393522e-05
5217,3286,MGY,664,0.02696910839917015,4.061612710718396e-05
5217,3287,MGYR,2427,0.002943094248846132,1.2126469916959751e-06
5217,3288,MHD,2427,0.005240889943168972,2.1594107718042737e-06
5217,3289,MHE,2427,0.023458091618576024,9.665468322445827e-06
5217,3290,MHF,2427,0.0014786209979329385,6.092381532480175e-07
5217,3291,MHH,2427,0.022776584056125662,9.384665865729568e-06
5217,3292,MHI,2427,0.0067186150678121915,2.7682797972032105e-06
5217,3293,MHK,2427,0.11773568417028496,4.851078869809846e-05
5217,3294,MHLA,2155,0.007640763124020411,3.5455977373644598e-06
5217,3295,MHLD,2427,0.06202441328275961,2.5556000528537128e-05
5217,3296,MHN,2427,0.0032198030538293184,1.326659684313687e-06
5217,3297,MHNC,1566,0.004746869200310531,3.0312063858943364e-06
5217,3298,MHO,2427,0.15656262860275477,6.450870564596406e-05
5217,3299,MIC,2427,0.08097561430696901,3.33644887956197e-05
5217,3300,MICR,2427,0.0033308602106158244,1.372418710595725e-06
5217,3301,MICT,1845,0.028374755550868838,1.537927130128392e-05
5217,3302,MIDD,2427,0.1316663669799015,5.425066624635414e-05
5217,3303,MIE,1738,0.07913219284338306,4.553060577870142e-05
5217,3304,MIK,1421,0.06095510707481523,4.289592334610502e-05
5217,3305,MIME,1068,0.05880964663000104,5.5065212200375505e-05
5217,3306,MIN,2427,-0.0011511782794993547,-4.743214995877028e-07
5217,3307,MIND,2427,0.1336494909593737,5.506777542619436e-05
5217,3308,MINDP,927,0.0013687910187370775,1.4765814657357902e-06
5217,3309,MINI,2427,0.16175024364115106,6.664616548873139e-05
5217,3312,MITK,2427,0.12215131169572815,5.0330165511218853e-05
5217,3313,MITO,254,0.0016999106193922252,6.6925614936701785e-06
5217,3314,MITT,2173,0.037488971930534735,1.7252173000706276e-05
5217,3315,MIXT,1643,0.05108526864496587,3.1092677203265896e-05
5217,3316,MIY,2427,8.667214880456956e-05,3.571163939207646e-08
5217,3317,MJCO,1169,0.02592982361876553,2.218120070039823e-05
5217,3318,MKC,2427,0.030716775785927023,1.2656273500587978e-05
5217,3320,MKGI,1167,0.036346788792483126,3.1145491681647925e-05
5217,3321,MKL,2427,0.0460758071860027,1.8984675395963206e-05
5217,3322,MKSI,2427,0.1538210917578742,6.337910661634701e-05
5217,3323,MKTX,2427,0.089839884204751,3.7016845572620934e-05
5217,3324,MLAB,2427,0.07245753473470197,2.9854773273465993e-05
5217,3325,MLCO,2427,0.18910250148654656,7.791615224002742e-05
5217,3326,MLHR,2427,0.13978973157845087,5.759774683908153e-05
5217,3327,MLI,2427,0.1025929726983357,4.227151738703572e-05
5217,3328,MLM,2427,0.11623761154820543,4.78935358665865e-05
5217,3329,MLND,1829,0.09270596076999015,5.068669260250965e-05
5217,3330,MLNX,2427,0.1449787449387581,5.973578283426374e-05
5217,3331,MLP,2427,0.0031161275217093556,1.283942118545264e-06
5217,3332,MLPG,2417,0.03636237833521475,1.5044426286807925e-05
5217,3333,MLPO,1307,0.002917813969271559,2.2324513919445745e-06
5217,3334,MLR,2427,0.1082451292670554,4.460038288712625e-05
5217,3335,MLSS,2427,0.022128570513309152,9.11766399394691e-06
5217,3336,MLVF,2427,0.00808138130354415,3.329782160504388e-06
5217,3337,MMAC,2427,-0.02615951506795177,-1.0778539376988781e-05
5217,3338,MMC,2427,0.05252531784991908,2.1642075751923808e-05
5217,3339,MMD,1897,0.00782036730899485,4.122491992090064e-06
5217,3340,MMI,1585,0.05785462402807921,3.650134008080708e-05
5217,3341,MMLP,2427,0.1184417109022326,4.8801693820450185e-05
5217,3342,MMM,2427,0.06579160040065804,2.7108199588239818e-05
5217,3343,MMP,2427,0.069744512585909,2.8736923191557066e-05
5217,3344,MMS,2427,0.08927274198327409,3.6783165217665466e-05
5217,3345,MMSI,2427,0.1194998805968094,4.923769287054363e-05
5217,3346,MMT,2427,0.01377812696548079,5.677019763280095e-06
5217,3347,MMU,2427,0.004882619858659798,2.0117922779809635e-06
5217,3349,MMYT,2396,0.16229901018583923,6.773748338307146e-05
5217,3350,MN,2074,0.05506413014775007,2.6549725239995214e-05
5217,3352,MNCLU,260,-0.0012098362547612227,-4.653216364466241e-06
5217,3353,MNDO,2427,0.0354713475627386,1.4615305959101194e-05
5217,3354,MNE,2427,0.006905063901050954,2.845102555027175e-06
5217,3355,MNK,1681,0.08742264465548008,5.2006332335205284e-05
5217,3356,MNKD,2427,0.2392471929799889,9.85773353852447e-05
5217,3357,MNLO,520,0.023967301242742288,4.609096392835055e-05
5217,3358,MNOV,2427,0.059634660912723195,2.457134771846856e-05
5217,3359,MNP,2427,0.008580338023977998,3.5353679538434273e-06
5217,3361,MNR,2427,0.05067940794224308,2.0881503066437197e-05
5217,3363,MNRO,2427,0.10501916436931039,4.327118433016497e-05
5217,3364,MNSB,2427,0.011347883332707363,4.675683285005094e-06
5217,3365,MNST,2427,0.0698786344844671,2.8792185613707087e-05
5217,3366,MNTA,2427,0.19249638771393002,7.931453964315204e-05
5217,3367,MNTX,2427,0.10863200159288308,4.475978640003423e-05
5217,3368,MO,2427,0.021219499977337554,8.743098466146499e-06
5217,3369,MOBL,1432,0.09342592364639091,6.524156679217242e-05
5217,3370,MOD,2427,0.18307423031525125,7.54323157458802e-05
5217,3371,MODN,1742,0.07134355167223776,4.0954966516784014e-05
5217,3372,MOFG,2427,0.05145067536659138,2.119928939702982e-05
5217,3373,MOGO,695,0.006103523144956569,8.782047690584991e-06
5217,3374,MOGU,302,0.010020595811419519,3.318078083251496e-05
5217,3375,MOH,2427,0.13979085204293756,5.7598208505536695e-05
5217,3377,MOMO,1305,0.12244069156976195,9.382428472778694e-05
5217,3378,MOR,462,0.016321842359865352,3.532866311659167e-05
5217,3380,MORN,2427,0.062265170599011266,2.5655200081998872e-05
5217,3381,MOS,302,0.0247443634155864,8.193497819730596e-05
5217,3382,MOSY,2427,0.12637248807936796,5.206942236479932e-05
5217,3383,MOTS,506,-0.0076729382817682075,-1.5163909647763256e-05
5217,3384,MOV,2427,0.1457188126253044,6.00407138958815e-05
5217,3385,MOXC,1475,0.009882708150105932,6.700141118715886e-06
5217,3386,MPA,2427,0.005827604599474861,2.4011555828079365e-06
5217,3387,MPAA,2427,0.18643014910432565,7.68150593754947e-05
5217,3388,MPB,2427,0.015967929443323023,6.579286956457776e-06
5217,3389,MPC,2177,0.14568816799042072,6.692152870483267e-05
5217,3390,MPLX,1838,0.08795359399961836,4.7852880304471355e-05
5217,3391,MPV,2427,0.01385694461973829,5.709495104960153e-06
5217,3392,MPW,2427,0.07853868324496117,3.236039688708742e-05
5217,3393,MPWR,2427,0.1693995203228287,6.979790701393848e-05
5217,3394,MPX,2427,0.1263257469110074,5.205016353976407e-05
5217,3395,MQT,2427,0.004543206074463289,1.8719431703598225e-06
5217,3396,MQY,2427,0.005525271210868953,2.276584759319717e-06
5217,3397,MR,1426,0.11293128598715008,7.919445020136752e-05
5217,3398,MRAM,846,0.019710486838196605,2.3298447799286766e-05
5217,3399,MRBK,573,-0.0031438508802943735,-5.486650750950041e-06
5217,3400,MRC,1976,0.11862848716343187,6.0034659495663905e-05
5217,3401,MRCC,1839,0.020782794686242678,1.1301139035477258e-05
5217,3402,MRCCL,357,0.0003728808957184276,1.0444843017322903e-06
5217,3403,MRCY,2427,0.14602178789473308,6.01655491943688e-05
5217,3405,MRIN,1740,0.09646007880533095,5.543682689961549e-05
5217,3406,MRK,2427,0.037019141822554356,1.5253045662362735e-05
5217,3407,MRKR,2427,0.08805554036728286,3.628164003596327e-05
5217,3408,MRLN,2427,0.12248662073226842,5.046832333426799e-05
5217,3409,MRNA,301,0.0026484042362762746,8.798685170353072e-06
5217,3410,MRNS,1594,0.08912864438719233,5.591508430815077e-05
5217,3411,MRO,2427,0.1689166884035306,6.959896514360552e-05
5217,3412,MRSN,665,0.05156352040678234,7.753912843125164e-05
5217,3413,MRTN,2427,0.1053360448278661,4.3401749002004983e-05
5217,3414,MRTX,1662,0.1244695451697808,7.489142308651072e-05
5217,3415,MRUS,944,0.012713200926849159,1.3467373863187668e-05
5217,3416,MRVL,2427,0.14380834377903143,5.925354090606981e-05
5217,3417,MS,1837,0.08004573308787533,4.3574160635751405e-05
5217,3418,MSA,2427,0.1338551821960484,5.5152526656797854e-05
5217,3419,MSB,2427,0.11161248967096371,4.598784082033939e-05
5217,3420,MSBF,2427,-0.01563609173069255,-6.442559427561825e-06
5217,3421,MSBI,941,0.026562747483682217,2.8228211991160698e-05
5217,3422,MSC,338,0.02071653367925795,6.12915197611182e-05
5217,3423,MSCI,2427,0.10136895100350823,4.176718211928646e-05
5217,3424,MSD,2427,0.016045359039523206,6.611190374752042e-06
5217,3425,MSEX,2427,0.06334236864067994,2.609903940695506e-05
5217,3426,MSFT,2427,0.09161940361616797,3.77500632946716e-05
5217,3427,MSG,1113,0.029173845480223958,2.6211900701009846e-05
5217,3428,MSGN,2427,0.06232799209023507,2.5681084503599122e-05
5217,3429,MSI,2427,0.06676300800447443,2.750844994003891e-05
5217,3430,MSM,2427,0.10468032326333519,4.313157118390407e-05
5217,3431,MSN,2427,0.02971230362086445,1.224239951415923e-05
5217,3432,MSON,2427,0.05900910024816983,2.4313597135628276e-05
5217,3433,MSTR,2427,0.15087850765892843,6.216666982238502e-05
5217,3434,MSVB,2427,0.009031296985992256,3.7211771676935543e-06
5217,3435,MT,2427,0.15143534091826436,6.239610256211964e-05
5217,3437,MTB,2427,0.061389782469760096,2.5294512760510957e-05
5217,3438,MTBC,1404,0.04189456175757233,2.983943145126234e-05
5217,3439,MTBCP,1072,0.00018775147463189092,1.751413009625848e-07
5217,3440,MTC,280,0.003986752228847869,1.4238400817313818e-05
5217,3441,MTCH,1068,0.06684212015058484,6.258625482264499e-05
5217,3442,MTD,2427,0.12780656757848952,5.2660308025747636e-05
5217,3443,MTDR,2024,0.13157992860686357,6.500984614963616e-05
5217,3444,MTEM,2427,0.1834793888431955,7.559925374668129e-05
5217,3445,MTEX,2427,0.026378545525663395,1.086878678436893e-05
5217,3446,MTG,2427,0.1856898664710066,7.651003974907565e-05
5217,3447,MTH,2427,0.15665168595832296,6.454540006523402e-05
5217,3448,MTL,2427,0.14222158269040477,5.85997456491161e-05
5217,3449,MTLS,1423,0.0690465899295812,4.852184815852509e-05
5217,3450,MTN,2427,0.10005446759942772,4.122557379457261e-05
5217,3451,MTNB,1386,0.03146961896024606,2.270535278517032e-05
5217,3452,MTOR,2427,0.21933347483126317,9.037225992223451e-05
5217,3453,MTP,1057,0.003516248050698585,3.326630133111244e-06
5217,3454,MTR,1837,0.045225572503720356,2.4619255581774826e-05
5217,3455,MTRN,2427,0.17113626437046772,7.051349994662865e-05
5217,3456,MTRX,2427,0.20974639847700322,8.64220842509284e-05
5217,3457,MTSC,2427,0.09813536892126276,4.0434845043783585e-05
5217,3458,MTSI,1995,0.1521507923001802,7.626606130334847e-05
5217,3459,MTSL,2427,0.07031860388689727,2.8973466784877327e-05
5217,3460,MTT,2427,0.004235354458347947,1.7450986643378436e-06
5217,3461,MTW,2427,0.2132814549445921,8.787863821367619e-05
5217,3462,MTX,2427,0.1180718253687141,4.864928939790445e-05
5217,3463,MTZ,2427,0.17632044196861163,7.264954345637067e-05
5217,3464,MU,2427,0.2475921329083894,0.00010201571195236481
5217,3465,MUA,2427,0.012139737620135357,5.0019520478514036e-06
5217,3466,MUC,2427,0.010079655555178228,4.153133726896674e-06
5217,3467,MUDS,489,0.0017786281355402153,3.637276350797986e-06
5217,3468,MUDSU,510,-0.00047822399372130235,-9.376941053358869e-07
5217,3469,MUE,2427,0.007377179442948554,3.0396289422944187e-06
5217,3470,MUFG,2427,0.04441129796057737,1.829884547201375e-05
5217,3471,MUH,2427,0.0033395541643037874,1.3760008917609342e-06
5217,3472,MUI,2427,0.003984260432968724,1.6416400630279045e-06
5217,3473,MUJ,2427,-7.522641634978084e-05,-3.099563920468926e-08
5217,3474,MUR,2427,0.15435223579312524,6.359795459131654e-05
5217,3475,MUS,2427,0.008571015427636278,3.5315267522193155e-06
5217,3476,MUSA,1637,0.040608197363486656,2.4806473649044996e-05
5217,3477,MUX,2427,0.08223800300333621,3.38846324694422e-05
5217,3478,MVBF,1897,0.01707519574225878,9.001157481422656e-06
5217,3479,MVC,2427,0.054235164660532006,2.2346586180688918e-05
5217,3480,MVCD,564,0.0007553000436237322,1.3391844745101635e-06
5217,3481,MVF,2427,0.01269458720926947,5.230567453345476e-06
5217,3482,MVIS,2427,0.107236544424223,4.4184814348670375e-05
5217,3483,MVO,2427,0.10945590397615591,4.509925998193486e-05
5217,3484,MVT,2427,0.007596483414672405,3.129989046012528e-06
5217,3485,MWA,2427,0.1508054089499937,6.213655086526316e-05
5217,3487,MX,2250,0.1683242163335976,7.481076281493226e-05
5217,3488,MXC,2427,0.1254877287356202,5.170487380948504e-05
5217,3489,MXE,2427,0.047234872995543305,1.9462246804921014e-05
5217,3490,MXF,2427,0.060699636625976175,2.501015106138285e-05
5217,3491,MXIM,2427,0.1215078634965198,5.006504470396366e-05
5217,3492,MXL,2427,0.16185815415790544,6.66906280007851e-05
5217,3493,MYC,2427,0.00444815205467465,1.832777937649217e-06
5217,3494,MYD,2427,0.0102497541484808,4.223219673869304e-06
5217,3495,MYE,2427,0.13633325876743052,5.6173571803638454e-05
5217,3496,MYF,2427,0.012150167411150324,5.0062494483520085e-06
5217,3497,MYFW,399,0.008279573871298735,2.0750811707515624e-05
5217,3498,MYGN,2427,0.12299421252416488,5.067746704745154e-05
5217,3499,MYI,2427,0.012322369523712233,5.077202111129886e-06
5217,3500,MYJ,2427,0.0023080948099443777,9.51007338254791e-07
5217,3501,MYL,2427,0.12746455480305058,5.2519388052348816e-05
5217,3502,MYN,2427,0.0036476140833458974,1.5029312251116183e-06
5217,3503,MYO,677,0.03473921150663926,5.13134586508704e-05
5217,3504,MYOK,1083,0.07279306073732777,6.721427584240791e-05
5217,3505,MYOS,2427,-0.0020215857597956116,-8.329566377402603e-07
5217,3506,MYOV,832,0.03302903906940558,3.969836426611248e-05
5217,3507,MYRG,2427,0.1098211193337087,4.5249740145739057e-05
5217,3508,MYSZ,899,0.01537368337398667,1.7100871383744907e-05
5217,3509,MYT,1186,0.04376798335108169,3.690386454560008e-05
5217,3510,MZA,2427,0.012866421018748601,5.301368363720066e-06
5217,3511,NAC,2427,0.0025717549496518484,1.0596435721680463e-06
5217,3512,NAD,2427,0.005880540618136799,2.4229668801552527e-06
5217,3513,NAII,2427,0.040967023033241075,1.6879696346617665e-05
5217,3514,NAK,2427,0.1449588699318913,5.972759370906111e-05
5217,3515,NAKD,1861,-0.012405529527829468,-6.666055630214652e-06
5217,3516,NAN,2427,0.0015009190799269894,6.184256612801769e-07
5217,3517,NAOV,1191,0.0026671043422502143,2.2393823192697012e-06
5217,3518,NAT,2427,0.12990947996600596,5.35267737808018e-05
5217,3519,NATH,2427,0.027667741386516218,1.1399975849409236e-05
5217,3520,NATI,2427,0.1162782162737459,4.791026628502098e-05
5217,3521,NATR,2427,0.09763903173141521,4.0230338579075075e-05
5217,3522,NAV,2427,0.2037721255077369,8.396049670693733e-05
5217,3523,NAVB,2427,0.18581038071584055,7.655969539177609e-05
5217,3524,NAVI,1470,0.04659968096738754,3.1700463243120775e-05
